Status,Date,Start_Time,End_Time,Duration,Alert,Reason,Issue,Comment,id,equipment_name,created_at
INACTIVE,2025-09-16,01:20:07,01:23:44,4,No,-,-,-,9567032f-7af0-4337-a8d2-fcffcbd21584,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-24,05:21:01,05:30:31,10,No,-,-,-,95a79490-d123-47db-b0fe-ae34daa143cb,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-27,18:23:02,18:30:02,7,No,-,-,-,95b37b0e-2f84-44b9-936a-d5eb226974f6,IMA T19,2025-10-01 03:24:26.969994+00
INACTIVE,2025-09-22,19:56:45,20:58:20,62,Yes,Admin,858 BREAK TIME,-,95e4b527-d3a8-4170-b859-7b0780ed0cbd,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-23,16:53:47,17:32:47,39,No,-,-,-,95fe3538-85f5-4830-8d96-0ca559a0b710,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-17,16:48:17,16:52:47,4,No,-,-,-,95ff440a-c303-42c9-b55d-84d21596cfa8,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-27,06:10:59,06:11:59,1,No,-,-,-,9624a794-d27b-440b-8342-65f123e91859,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-29,08:38:06,08:42:06,4,No,-,-,-,96661881-d2d9-4766-8f45-a0fccc6c0333,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-18,23:07:42,23:13:12,6,No,-,-,-,968db3ea-6015-4b56-a681-97115fe95866,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-16,10:58:49,12:11:53,73,Yes,Admin,138 Training,-,969c30bf-4419-42bb-b5df-a1673210c617,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-18,19:30:20,19:52:50,22,No,-,-,-,96c33001-f5ca-4300-ad07-ed0620860ec3,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-24,10:22:50,10:23:50,1,No,-,-,-,9704d22e-c824-4471-94ec-c6b888188601,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-24,18:55:37,18:59:14,4,No,-,-,-,9732d3a7-0ec2-4537-8177-78f9ef4f4b95,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-18,08:01:35,08:02:35,1,No,-,-,-,97387d64-cca2-4e08-808e-fea21e628745,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-20,03:05:08,03:06:08,1,No,-,-,-,975a6a5d-2d72-4c7e-87ed-9bc325fbf84f,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-24,22:06:30,22:33:30,27,No,-,-,-,975efb45-feb0-4962-86a9-59410eab4fe2,IMA T19,2025-10-01 03:24:26.172856+00
INACTIVE,2025-09-19,04:18:47,04:21:52,3,No,-,-,-,9776ef7d-fe6d-4577-a545-febb41cb4483,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-25,22:16:10,22:19:40,4,No,-,-,-,9795a0ff-2b73-4362-a695-5e0b0b37f2fe,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-17,15:29:30,15:31:00,2,No,-,-,-,979a7c05-215f-4664-8d63-4e52f6086a33,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-23,00:40:02,00:55:02,15,No,-,-,-,97ab255d-0505-4d8d-9043-941fbc4bae60,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-29,16:39:40,16:40:46,1,Yes,-,-,-,9830113f-1360-415a-8aea-977e0ef8ee8f,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-30,10:59:47,11:16:17,16,No,-,-,-,9849e55b-8bd9-4f92-adf6-fef5f5344073,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-17,15:21:38,15:22:38,1,No,-,-,-,985aff66-b551-4e92-b53e-76356b2211f4,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-16,10:48:16,10:51:20,3,No,-,-,-,98754d8f-e39a-4a58-8f4d-01a175a7b7d3,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-27,18:54:25,18:56:26,2,Yes,Mechanical General,311 Crumpled filter paper,-,98cccdf0-4fe9-48de-91d9-4bcfc92a78d8,IMA T19,2025-10-01 03:24:26.969994+00
INACTIVE,2025-09-23,16:52:30,16:53:35,1,No,-,-,-,98e7aaca-4643-44f6-822b-3f458c68218f,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-18,11:07:51,11:08:51,1,No,-,-,-,98ed0b54-5e3d-43a5-a339-a9ee8eff1365,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-29,07:44:38,07:46:38,2,No,-,-,-,993209b5-fda4-4f26-b2ed-3384466b06a0,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-27,06:52:48,07:00:48,8,No,-,-,-,995d40ea-f996-438c-b27f-03742095648e,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-29,09:10:38,09:13:38,3,No,-,-,-,995e4a5f-970e-4a3a-9517-a27bbdcc7d61,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-15,07:00:18,07:13:18,13,No,-,-,-,9960bdda-d124-4a00-9cac-5f7a90715e9a,IMA E06,2025-10-01 03:24:28.642092+00
INACTIVE,2025-09-18,08:52:21,09:20:26,28,No,-,-,-,9960caa3-1ca5-49f5-9e2a-33ea0821f7f5,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-17,12:46:08,12:47:38,2,No,-,-,-,996326d4-0319-42a1-b083-22ac2076734b,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-15,06:25:24,06:28:54,4,No,-,-,-,99a432da-244a-439b-be2d-9a060dc38f79,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-29,14:35:51,14:37:51,2,No,-,-,-,99b33d05-8ca7-4ce5-a412-f55dfe9bd242,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-23,21:21:28,21:23:28,2,No,-,-,-,99c49da3-ddfc-4c6b-8f91-381787eba4f6,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-26,15:49:54,15:51:51,2,Yes,Admin,128 Daily CLIRT,-,99f12526-7c1a-4438-8c56-9ffefe1dbc37,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-18,15:32:38,15:35:38,3,No,-,-,-,99f66bd5-ea18-47d0-88c8-95c024434e2d,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-16,11:08:36,11:09:41,1,No,-,-,-,99ff6287-2e4d-4777-a7c0-d636f007cddd,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-15,19:35:10,19:36:10,1,No,-,-,-,9a31d048-4cd9-4ae8-8eb1-2176ee3fc742,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-27,02:41:23,03:29:23,48,No,-,-,-,9a5de809-f2c8-4661-b04b-9ccde6f3468d,IMA E06,2025-10-01 03:24:33.48849+00
ACTIVE,2025-09-19,23:08:00,23:09:00,1,No,-,-,-,9a6e0f22-7391-4fc2-b2da-2f4631db77eb,IMA T19,2025-10-01 03:24:24.504481+00
INACTIVE,2025-09-16,03:10:57,03:14:32,4,No,-,-,-,9a7f6a62-310d-4023-83aa-46fa5dca8c7d,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-18,23:13:51,23:16:26,3,Yes,Admin,128 Daily CLIRT,-,9a91da4f-f9b3-46a2-a295-e0bf106c478f,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-20,07:00:12,07:01:48,2,No,-,-,-,9aa2e38e-bf23-49ac-896a-6b848378b61b,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-26,19:19:36,19:22:11,3,Yes,Mechanical General,311 Crumpled filter paper,-,9aa4cc6c-2875-4d29-a97a-cc7f0f34a66d,IMA T19,2025-10-01 03:24:26.969994+00
INACTIVE,2025-09-16,01:23:53,01:39:20,15,No,-,-,-,9ab105d2-1708-4b48-bf6a-3acf454cd410,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-22,21:10:48,21:13:51,3,Yes,Packaging / Material Issues,411 Cleaning box forming unit,-,9aebed1b-6ff1-4fe6-808d-752f19e0691b,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-25,03:14:52,03:15:52,1,No,-,-,-,9b324fd7-1277-4278-a34e-f36913e9f95c,IMA E06,2025-10-01 03:24:32.188922+00
INACTIVE,2025-09-18,11:09:48,12:08:53,59,Yes,-,-,-,9b3be00f-e7f1-4c1b-906b-8b6224c27ad9,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-23,09:57:53,10:31:23,34,No,-,-,-,9b639b3c-c745-4a58-a101-3ad9d76852e1,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-18,08:49:27,08:50:27,1,No,-,-,-,9b8d1dbc-77ae-405a-8f1e-1b9deb028e36,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-22,07:32:48,07:33:48,1,No,-,-,-,9b8d7927-ee4f-4efd-8bbe-ed244ea2fe9f,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-19,07:17:40,07:42:10,24,No,-,-,-,9ba3f330-84a3-4e60-be20-1a5fc4cff056,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-18,09:02:47,09:06:47,4,No,-,-,-,9bcd6a82-1de1-4ae7-b8d2-70b59450d627,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-16,05:16:20,05:17:54,2,No,-,-,-,9bd09081-1803-43da-a60f-0134d8b51689,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-16,06:43:03,06:44:07,1,No,-,-,-,9bfd3af0-58cc-495d-90e7-d4cda9ed2049,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-23,23:42:23,23:46:23,4,No,-,-,-,9c1773dd-2ecc-45f8-8610-53050c00b02d,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-18,03:06:12,03:07:47,2,No,-,-,-,9c1e84be-53c0-41c8-bd80-cf094811c065,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-20,12:48:25,12:49:25,1,No,-,-,-,9c4086db-25ea-4962-838d-a9c9f6473b18,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-19,08:29:17,08:30:52,2,No,-,-,-,9c4310bf-1cf0-41da-ae56-543e458e6a29,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-25,20:13:50,20:15:20,2,No,-,-,-,9c8e6b85-d329-4b26-85f5-d403dd004354,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-20,02:24:56,02:44:56,20,No,-,-,-,9ce5b38d-0b47-4090-b8b3-07f95e7ffbb6,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-23,06:59:42,07:01:47,2,Yes,Mechanical General,342 Thread not in place on chrochet,-,9cea0c43-06a6-4806-84b3-2a05f949a2aa,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-18,20:28:13,20:31:18,3,No,-,-,-,9ced1dbb-f479-4241-89c0-9c518aa14504,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-15,11:08:23,12:09:25,61,Yes,Man power,124 No available Technician,it's a test comment N,9d0b3783-51d1-4de4-95d3-c91bc06e5f84,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-18,06:17:57,06:19:06,1,No,-,-,-,9d2c6121-a8e7-462b-98ea-f258aafe47fc,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-19,16:16:23,16:18:23,2,No,-,-,-,9d3d1e66-a650-4118-bc4e-5a8285b90811,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-26,20:26:23,20:35:53,10,No,-,-,-,9d4037c1-366c-44e2-9211-51a144673373,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-29,23:18:52,23:19:52,1,No,-,-,-,9d52b4d4-3e52-4386-be5b-5ddb93160978,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-25,08:31:01,08:50:19,19,No,-,-,-,9d707896-e566-459c-96be-f42ea6c825c8,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-25,16:22:00,16:38:00,16,No,-,-,-,9d8c2227-1f55-4e3b-bda1-722d5735d6d7,IMA T19,2025-10-01 03:24:26.172856+00
ACTIVE,2025-09-26,00:25:05,01:10:05,45,No,-,-,-,9da24492-7168-40c9-b302-cbc0940c919a,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-15,19:13:43,19:22:43,9,No,-,-,-,9dac488e-2a73-46b7-ab3b-33545906f3b5,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-18,06:50:01,06:51:01,1,No,-,-,-,9dac9b3b-0aee-4ac8-998e-e8defdabdfcf,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-23,15:18:15,15:25:45,8,No,-,-,-,9dafc7f2-1192-4b4e-aed1-440d047d736f,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-18,12:13:42,12:15:42,2,No,-,-,-,9df7327f-519c-492b-9084-a5ccdfc239a8,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-20,08:16:59,08:28:59,12,No,-,-,-,9dfe41db-7b87-4ca1-85b4-d36f1dec111d,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-26,09:07:58,09:22:28,14,No,-,-,-,9e26c59f-e4f9-474f-8177-75f097ea4191,IMA E06,2025-10-01 03:24:33.059588+00
INACTIVE,2025-09-22,13:15:03,13:16:08,1,No,-,-,-,9e320321-1cbe-47da-aa95-c7b796e99a24,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-20,10:00:21,10:02:26,2,Yes,Packaging / Material Issues,411 Cleaning box forming unit,-,9e3c3025-c4dc-4621-8327-81e6ff462af9,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-15,19:28:15,19:29:50,2,No,-,-,-,9e4b8e2c-0f9c-4dba-a604-9c7f5e7c572a,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-29,15:05:17,15:08:17,3,No,-,-,-,9e51d69d-6d80-4c53-b722-6fed7da95e0b,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-16,07:14:45,07:18:45,4,No,-,-,-,9e682d21-6a81-4662-872c-1021064253ac,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-23,21:30:27,21:40:57,10,No,-,-,-,9eb54582-5e5c-471f-bba3-b0882da1b6b9,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-25,10:58:40,12:15:45,77,Yes,Admin,137 Meeting,-,9ec93692-75b4-4ef2-98c9-80ea5d9e2dba,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-29,19:40:43,19:48:43,8,No,-,-,-,9ed13edd-711a-488c-91f1-0aaa2b5cc93b,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-24,05:38:42,05:43:42,5,No,-,-,-,9ed4235a-3724-4b89-9dc9-65429046f7b2,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-16,03:32:21,03:45:51,14,No,-,-,-,9eea8f48-a32c-4c73-be0c-ead322f79506,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-20,15:55:28,15:56:28,1,No,-,-,-,9ef23d3c-e835-4333-b98c-455081975ac6,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-17,23:26:53,00:00:00,33,No,-,-,-,9efc3338-0036-4b7e-ad77-b51e4e049d74,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-26,21:11:51,21:13:47,2,No,-,-,-,9f13a5a8-e81c-4d43-a54e-9c398cda8597,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-29,17:34:07,17:36:07,2,No,-,-,-,9f467d83-772c-43ea-b27a-afdbcd3e89b9,IMA E06,2025-10-01 03:24:34.339012+00
INACTIVE,2025-09-18,06:23:33,06:39:07,16,No,-,-,-,9f50faa5-7e94-432a-9d4d-f86c9722bd08,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-29,08:34:33,08:38:04,4,Yes,-,-,-,9f5a831f-5e23-4521-b837-1c3de5b4b95a,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-26,04:51:42,05:27:12,36,No,-,-,-,9f602239-efe5-497a-974a-0a77d7c8c009,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-23,07:02:10,07:41:10,39,No,-,-,-,9f61d6e0-e5cf-4fe3-b023-092660e914a5,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-19,20:55:21,21:55:26,60,Yes,Man power,-,-,9f62bdae-267d-4336-87fa-02b124403e9c,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-19,06:52:14,07:13:14,21,No,-,-,-,9f997212-7ee2-434b-8d4a-0dff531c474d,IMA T19,2025-10-01 03:24:23.908734+00
ACTIVE,2025-09-18,00:00:00,00:00:59,1,No,-,-,-,9fbf3331-f12f-4f75-8b90-2a35c668a2ab,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-17,12:42:55,12:47:30,5,No,-,-,-,9fc82c33-5322-495d-aeb9-053874ae8959,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-25,00:00:00,00:36:38,37,No,-,-,-,9fc8facd-96dd-4d1a-8489-c9b080370a35,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-25,17:01:34,17:11:34,10,No,-,-,-,9fcfccb4-26d3-4473-8aa6-dd18bc6cfb6c,IMA T19,2025-10-01 03:24:26.172856+00
ACTIVE,2025-09-24,15:11:26,15:39:56,28,No,-,-,-,9fd2797d-d380-48a1-82fd-e4b516e1d540,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-27,16:57:44,17:05:14,8,No,-,-,-,9fdacdc7-b3a5-4f80-ab00-c0654f0813f8,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-23,00:22:25,00:38:25,16,No,-,-,-,9fdbde04-22ee-487f-83b9-1cdc721ff868,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-18,13:53:17,13:54:17,1,No,-,-,-,9fefef62-6543-48a2-a2c6-f94f9f919441,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-20,05:51:46,06:01:20,10,No,-,-,-,9ff0fbbf-d3d6-4738-8c0d-ed9df426fd43,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-25,13:16:40,13:17:40,1,Yes,Material Shortage,304 No envelope,-,a0442a77-e6dc-4471-b4d6-3b3725895c5c,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-23,02:41:39,02:52:39,11,No,-,-,-,a0485525-7073-4fc0-8e1a-e6378e4fbb7c,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-26,15:47:41,15:49:41,2,No,-,-,-,a08ba9a1-3a70-492d-9996-bb471cbce31e,IMA E06,2025-10-01 03:24:33.059588+00
INACTIVE,2025-09-22,17:52:59,17:56:08,3,Yes,Breakdown (Unplanned),307 Filter paper splicing failed,-,a08edcf2-f5b3-43b8-98cd-9bed83f227ed,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-20,16:24:47,16:26:47,2,No,-,-,-,a0a0388a-e1ce-449d-b343-2c0c7fdfcdbf,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-29,08:26:11,08:28:11,2,No,-,-,-,a0a194fb-0b37-45a3-971c-98602447ea27,IMA E06,2025-10-01 03:24:33.928006+00
INACTIVE,2025-09-22,18:06:42,18:08:17,2,Yes,Mechanical General,146 Product Exhausted,-,a0cb0b1c-737a-4c2e-a19a-deed294d308d,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-24,18:41:54,18:48:54,7,No,-,-,-,a0e1d30c-4dc9-409b-a267-4e9e8205e91d,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-22,08:00:54,08:05:24,4,No,-,-,-,a0e85d9f-152b-4e05-9f39-eb8e581a5eaa,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-25,18:10:06,18:17:06,7,No,-,-,-,a1258ca8-9d83-4037-8523-99452f63a8c5,IMA E06,2025-10-01 03:24:32.624437+00
INACTIVE,2025-09-15,07:49:10,07:50:44,2,No,-,-,-,a134a267-b4c1-4bc6-9c34-9bf53189de8b,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-29,13:36:28,13:37:58,2,No,-,-,-,a1494143-c942-4146-9237-78a4dbb60605,IMA T19,2025-10-01 03:24:27.585911+00
INACTIVE,2025-09-24,13:21:05,13:22:40,2,No,-,-,-,a1641087-1e9b-4235-843c-d9555b965a11,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-22,21:01:34,21:09:34,8,No,-,-,-,a173eac2-d908-4b82-bc78-7b13459deb8a,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-18,22:16:00,22:23:30,8,No,-,-,-,a17e6946-9444-4be0-b74b-4906f9856a62,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-16,00:28:56,00:29:56,1,No,-,-,-,a18f5c25-355d-4bce-86b7-00d91bcebfba,IMA E06,2025-10-01 03:24:28.642092+00
INACTIVE,2025-09-23,14:43:32,14:51:38,8,Yes,Quality / Rework,127 Reworks,-,a1a90121-f826-4c92-929b-c44e60a4a5e7,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-22,05:15:05,06:15:49,61,No,-,-,-,a1cfd5fa-75fb-464e-a5d9-8604566e14c7,IMA T19,2025-10-01 03:24:24.504481+00
INACTIVE,2025-09-18,06:09:57,06:11:57,2,No,-,-,-,a1ddad88-e031-4d2e-a04b-adbafcbc0439,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-24,12:21:58,12:28:28,6,No,-,-,-,a243c985-f052-4902-a58e-13985371cf85,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-24,08:14:13,08:20:43,6,No,-,-,-,a2ce1639-be70-452e-916f-cfdd0093c008,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-29,13:28:43,13:31:43,3,Yes,-,-,-,a2e51c2c-43ff-4753-ba03-bbf11964d83d,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-24,19:56:28,20:15:28,19,No,-,-,-,a34d81c5-9ddd-49d2-a894-53fd1ffabd18,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-25,20:18:25,20:29:55,12,No,-,-,-,a34f5a09-80a1-4146-9bb9-8f4f7cb1c375,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-23,06:53:40,07:02:10,8,No,-,-,-,a34f73d8-4ad3-4432-8242-76107c86e115,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-29,06:34:27,06:35:57,2,No,-,-,-,a35c1ed1-cd08-47d3-8ecf-e6fa98242fdb,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-23,21:56:05,22:13:05,17,No,-,-,-,a372b667-1f79-4c68-8677-3f3420677b8f,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-18,12:34:20,12:35:20,1,No,-,-,-,a37f5b60-243e-4b9c-aa56-002ddd6da501,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-22,15:28:21,15:38:56,11,Yes,Breakdown (Unplanned),203 Broken part crimping unit,teared on crimping belt,a37fc842-61e4-46b5-9fcf-5f7b9d4f9e5e,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-29,13:42:39,13:44:43,2,No,-,-,-,a3867a5d-4344-4c70-a8df-f85ab87e564c,IMA E06,2025-10-01 03:24:34.339012+00
INACTIVE,2025-09-19,00:24:27,00:25:28,1,No,-,-,-,a3b2c289-9b8c-4658-90ab-56ff6e102fe6,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-19,23:04:58,23:07:02,2,No,-,-,-,a3c4e36f-7fab-4ce5-88e4-1c4934646e1d,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-25,18:07:57,18:08:57,1,No,-,-,-,a3caa6aa-9077-43c9-8533-d10934434cfd,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-29,08:01:24,08:07:54,6,No,-,-,-,a4076aee-a861-4ccd-93d8-6324974b848b,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-16,03:23:38,03:31:38,8,No,-,-,-,a41603d3-dfd0-4e16-96b8-3dfd58f0a050,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-25,18:35:38,18:44:08,8,No,-,-,-,a418eb05-a519-4835-8172-26bc50909a4b,IMA T19,2025-10-01 03:24:26.172856+00
INACTIVE,2025-09-29,20:21:07,20:22:49,2,No,-,-,-,a41e4df3-835e-4cad-b4d9-82fcd8d71c8b,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-30,09:49:18,09:52:53,4,Yes,Mechanical General,307 Filter paper splicing failed,-,a41f4e25-9977-4f2a-b638-9b505574d9be,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-15,17:28:42,17:40:45,12,Yes,-,-,-,a4689e10-f300-4b49-9426-f5accb795073,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-17,18:48:28,18:49:28,1,No,-,-,-,a472425d-7b38-45e3-8cbf-65823d71b1e4,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-26,14:08:00,14:32:00,24,No,-,-,-,a4cdf835-f178-4820-8eb1-2a89d4d71def,IMA T19,2025-10-01 03:24:26.172856+00
ACTIVE,2025-09-15,19:29:55,19:34:55,5,No,-,-,-,a4faac61-ce40-4dbd-8b76-0df52d068dc8,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-22,06:31:19,06:36:49,6,No,-,-,-,a4ffad44-0d56-4889-8d8b-0c2a87da542a,IMA T19,2025-10-01 03:24:24.504481+00
INACTIVE,2025-09-29,13:54:54,13:56:27,2,Yes,-,-,-,a55782b0-fe48-45b2-8a06-6b65a6db8f37,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-17,10:45:47,11:09:47,24,No,-,-,-,a55e36da-0698-4743-96ba-6869e9241fa4,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-27,06:16:07,06:17:07,1,No,-,-,-,a55f954b-c3bc-4a24-89e1-fa3ebcded856,IMA T19,2025-10-01 03:24:26.969994+00
INACTIVE,2025-09-23,18:11:33,18:13:34,2,No,-,-,-,a56dab9e-c4d8-48be-9a07-f1b81244a02c,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-19,17:11:39,17:21:09,10,No,-,-,-,a5838894-d217-467b-8f5d-cbe20741fab1,IMA T19,2025-10-01 03:24:23.908734+00
